Time,PSZ-AC_1:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:6:DesPer 1:Des Heat Cap [W],PSZ-AC_1:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:6:DesPer 2:Des Heat Cap [W],PSZ-AC_1:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:5:DesPer 1:Des Heat Cap [W],PSZ-AC_2:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:5:DesPer 2:Des Heat Cap [W],PSZ-AC_2:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:7:DesPer 1:Des Heat Cap [W],PSZ-AC_2:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:7:DesPer 2:Des Heat Cap [W],PSZ-AC_2:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:7:DesPer 2:Des Tot Cool Cap [W],VAV_OTHER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Heat Cap [W],VAV_OTHER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Sens Cool Cap [W],VAV_OTHER:DesPer 1:Des Tot Cool Cap [W],VAV_OTHER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Heat Cap [W],VAV_OTHER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Sens Cool Cap [W],VAV_OTHER:DesPer 2:Des Tot Cool Cap [W],VAV_POD_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Heat Cap [W],VAV_POD_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Sens Cool Cap [W],VAV_POD_1:DesPer 1:Des Tot Cool Cap [W],VAV_POD_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Heat Cap [W],VAV_POD_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Sens Cool Cap [W],VAV_POD_1:DesPer 2:Des Tot Cool Cap [W],VAV_POD_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Heat Cap [W],VAV_POD_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Sens Cool Cap [W],VAV_POD_2:DesPer 1:Des Tot Cool Cap [W],VAV_POD_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Heat Cap [W],VAV_POD_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Sens Cool Cap [W],VAV_POD_2:DesPer 2:Des Tot Cool Cap [W],VAV_POD_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Heat Cap [W],VAV_POD_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Sens Cool Cap [W],VAV_POD_3:DesPer 1:Des Tot Cool Cap [W],VAV_POD_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Heat Cap [W],VAV_POD_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Sens Cool Cap [W],VAV_POD_3:DesPer 2:Des Tot Cool Cap [W]
05:10:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.327231E+03,2.212410E-01,1.719762E+03,5.711965E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.301142E+04,1.176519E+00,9.145379E+03,3.037519E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.864243E+04,2.486971E+00,1.933185E+04,6.420824E+04,3.212175E+00,8.949555E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.910831E+04,6.346577E+04,3.059798E+00,1.059622E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.216240E+04,7.360955E+04,2.485537E+00,9.027659E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.878430E+04,6.238962E+04,2.417240E+00,8.479174E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.770945E+04,5.881964E+04
05:15:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.323266E+03,2.212410E-01,1.723726E+03,5.725904E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.299034E+04,1.176519E+00,9.166462E+03,3.044931E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.859786E+04,2.486971E+00,1.937642E+04,6.436493E+04,3.212313E+00,8.949504E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.915236E+04,6.362065E+04,3.059879E+00,1.059618E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.221350E+04,7.378918E+04,2.485565E+00,9.027647E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.882761E+04,6.254187E+04,2.417292E+00,8.479152E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.775028E+04,5.896318E+04
05:20:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.319301E+03,2.212410E-01,1.727691E+03,5.739854E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.296926E+04,1.176519E+00,9.187545E+03,3.052350E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.855330E+04,2.486971E+00,1.942099E+04,6.452174E+04,3.212449E+00,8.949454E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.919641E+04,6.377565E+04,3.059959E+00,1.059615E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.226459E+04,7.396895E+04,2.485592E+00,9.027635E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.887091E+04,6.269424E+04,2.417343E+00,8.479130E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.779110E+04,5.910683E+04
05:25:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.315337E+03,2.212410E-01,1.731656E+03,5.753814E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.294817E+04,1.176519E+00,9.208629E+03,3.059774E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.850873E+04,2.486971E+00,1.946555E+04,6.467867E+04,3.212585E+00,8.949404E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.924046E+04,6.393076E+04,3.060039E+00,1.059611E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.231568E+04,7.414886E+04,2.485618E+00,9.027624E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.891421E+04,6.284672E+04,2.417393E+00,8.479108E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.783193E+04,5.925059E+04
05:30:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.311372E+03,2.212410E-01,1.735620E+03,5.767784E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.292709E+04,1.176519E+00,9.229712E+03,3.067203E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.846416E+04,2.486971E+00,1.951012E+04,6.483570E+04,3.212720E+00,8.949354E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.928452E+04,6.408599E+04,3.060118E+00,1.059608E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.236677E+04,7.432889E+04,2.485645E+00,9.027612E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.895752E+04,6.299931E+04,2.417443E+00,8.479086E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.787276E+04,5.939445E+04
05:35:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.307407E+03,2.212410E-01,1.739585E+03,5.781765E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.290601E+04,1.176519E+00,9.250795E+03,3.074637E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.841960E+04,2.486971E+00,1.955469E+04,6.499286E+04,3.212853E+00,8.949305E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.932857E+04,6.424133E+04,3.060196E+00,1.059605E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.241786E+04,7.450906E+04,2.485671E+00,9.027601E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.900082E+04,6.315202E+04,2.417493E+00,8.479065E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.791358E+04,5.953842E+04
05:40:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.303443E+03,2.212410E-01,1.743549E+03,5.795756E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.288492E+04,1.176519E+00,9.271878E+03,3.082077E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.837503E+04,2.486971E+00,1.959925E+04,6.515013E+04,3.212986E+00,8.949256E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.937262E+04,6.439678E+04,3.060273E+00,1.059601E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.246896E+04,7.468935E+04,2.485697E+00,9.027590E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.904413E+04,6.330483E+04,2.417541E+00,8.479044E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.795441E+04,5.968249E+04
05:45:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.299478E+03,2.212410E-01,1.747514E+03,5.809757E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.286384E+04,1.176519E+00,9.292961E+03,3.089523E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.833047E+04,2.486971E+00,1.964382E+04,6.530753E+04,3.213118E+00,8.949207E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.941667E+04,6.455235E+04,3.060349E+00,1.059598E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.252005E+04,7.486979E+04,2.485723E+00,9.027579E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.908743E+04,6.345777E+04,2.417590E+00,8.479023E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.799523E+04,5.982667E+04
05:50:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.295514E+03,2.212410E-01,1.751479E+03,5.823769E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.284276E+04,1.176519E+00,9.314045E+03,3.096974E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.828590E+04,2.486971E+00,1.968838E+04,6.546503E+04,3.213249E+00,8.949159E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.946072E+04,6.470804E+04,3.060425E+00,1.059595E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.257114E+04,7.505036E+04,2.485748E+00,9.027568E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.913073E+04,6.361082E+04,2.417638E+00,8.479002E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.803606E+04,5.997096E+04
05:55:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.291549E+03,2.212410E-01,1.755443E+03,5.837791E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.282168E+04,1.176519E+00,9.335128E+03,3.104431E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.824133E+04,2.486971E+00,1.973295E+04,6.562265E+04,3.213380E+00,8.949111E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.950477E+04,6.486383E+04,3.060500E+00,1.059592E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.262223E+04,7.523106E+04,2.485773E+00,9.027557E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.917404E+04,6.376397E+04,2.417685E+00,8.478982E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.807689E+04,6.011535E+04
06:00:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.287584E+03,2.212410E-01,1.759408E+03,5.851824E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.280059E+04,1.176519E+00,9.356211E+03,3.111893E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.819677E+04,2.486971E+00,1.977752E+04,6.578039E+04,3.213509E+00,8.949063E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.954882E+04,6.501975E+04,3.060574E+00,1.059588E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.267332E+04,7.541190E+04,2.485798E+00,9.027546E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.921734E+04,6.391724E+04,2.417732E+00,8.478962E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.811771E+04,6.025985E+04
06:05:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.273708E+03,2.212410E-01,1.773284E+03,5.901019E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.272680E+04,1.176519E+00,9.430002E+03,3.138054E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.804078E+04,2.486971E+00,1.993350E+04,6.633340E+04,3.443108E+00,8.864641E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.970300E+04,6.556636E+04,3.086654E+00,1.058496E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.285214E+04,7.604587E+04,2.511741E+00,9.016514E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.936891E+04,6.445458E+04,2.442482E+00,8.468569E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.826060E+04,6.076645E+04
06:10:00,2.237855E-01,1.362729E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.259832E+03,2.212410E-01,1.787160E+03,5.950342E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.265301E+04,1.176519E+00,9.503793E+03,3.164284E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.788480E+04,2.486971E+00,2.008948E+04,6.688784E+04,3.717152E+00,8.749443E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,1.985718E+04,6.611439E+04,3.157798E+00,1.055457E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.303097E+04,7.668150E+04,2.582882E+00,8.986069E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.952047E+04,6.499332E+04,2.512542E+00,8.438650E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.840350E+04,6.127436E+04
06:15:00,2.894031E-01,1.762304E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.245956E+03,2.212410E-01,1.801037E+03,5.999794E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.257922E+04,1.176519E+00,9.577585E+03,3.190581E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.772882E+04,2.486971E+00,2.024547E+04,6.744373E+04,3.970193E+00,8.637469E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.461484E+00,2.004825E+04,6.672486E+04,3.223657E+00,1.052652E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.320979E+04,7.731877E+04,2.648813E+00,8.957958E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.967204E+04,6.553346E+04,2.577468E+00,8.411026E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.854639E+04,6.178359E+04
06:20:00,3.521026E-01,2.144109E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.232079E+03,2.212410E-01,1.814913E+03,6.049373E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.250543E+04,1.176519E+00,9.651376E+03,3.216946E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.757283E+04,2.486971E+00,2.040145E+04,6.800105E+04,4.210524E+00,8.526836E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.472260E+00,2.032385E+04,6.747638E+04,3.286245E+00,1.049994E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.338861E+04,7.795770E+04,2.711628E+00,8.931264E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.982360E+04,6.607500E+04,2.639284E+00,8.384809E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.868928E+04,6.229414E+04
06:25:00,4.118601E-01,2.507998E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.218203E+03,2.212410E-01,1.828789E+03,6.099082E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.243164E+04,1.176519E+00,9.725167E+03,3.243381E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.741685E+04,2.486971E+00,2.055743E+04,6.855982E+04,4.437597E+00,8.418584E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.482703E+00,2.059550E+04,6.822243E+04,3.345685E+00,1.047475E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.356743E+04,7.859829E+04,2.771467E+00,8.905909E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,1.997517E+04,6.661795E+04,2.698118E+00,8.359927E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.883217E+04,6.280602E+04
06:30:00,4.693462E-01,2.858057E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.204327E+03,2.212410E-01,1.842665E+03,6.148920E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.235784E+04,1.176519E+00,9.798958E+03,3.269883E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.726087E+04,2.486971E+00,2.071341E+04,6.912005E+04,4.692229E+00,8.297039E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.492863E+00,2.086376E+04,6.896384E+04,3.402617E+00,1.045069E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.374625E+04,7.924054E+04,2.828967E+00,8.881608E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,2.012673E+04,6.716231E+04,2.754598E+00,8.336103E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.897506E+04,6.331923E+04
06:35:00,3.794679E-01,2.310748E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.190451E+03,2.212410E-01,1.856541E+03,6.198887E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.228405E+04,1.176519E+00,9.872749E+03,3.296455E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.710489E+04,2.486971E+00,2.086940E+04,6.968174E+04,4.263896E+00,8.434126E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,2.062808E+04,6.887598E+04,3.326003E+00,1.048128E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.392507E+04,7.988447E+04,2.753166E+00,8.912104E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,2.027830E+04,6.770809E+04,2.678973E+00,8.366169E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.911796E+04,6.383378E+04
06:40:00,3.629864E-01,2.210385E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.176575E+03,2.212410E-01,1.870418E+03,6.248985E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.221026E+04,1.176519E+00,9.946541E+03,3.323097E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.694890E+04,2.486971E+00,2.102538E+04,7.024489E+04,4.190418E+00,8.465766E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,2.078225E+04,6.943262E+04,3.307866E+00,1.048912E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.410389E+04,8.053008E+04,2.735853E+00,8.919582E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,2.042986E+04,6.825529E+04,2.661706E+00,8.373628E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.926085E+04,6.434967E+04
06:45:00,3.502072E-01,2.132567E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,4.162698E+03,2.212410E-01,1.884294E+03,6.299214E+03,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,2.213647E+04,1.176519E+00,1.002033E+04,3.349807E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,4.679292E+04,2.486971E+00,2.118136E+04,7.080950E+04,4.131486E+00,8.491181E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,2.458214E+00,2.093643E+04,6.999071E+04,3.293414E+00,1.049536E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.851111E+00,2.428272E+04,8.117736E+04,2.722283E+00,8.925440E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.416531E+00,2.058142E+04,6.880391E+04,2.648085E+00,8.379508E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.278255E+00,1.940374E+04,6.486690E+04
